"study","outcome.name","reference_condition","condition.name","estimate","std.error","prediction_combined","pg","ph","z_raw_combined","zg_raw","zh_raw","zc","zg","zh"
"McGinty730","treatment_support","No narrative","Unsuccessful Treatment Engagement (Policy Failure)",-0.0492496118682065,0.0167434096297387,-0.0858254263622836,-0.0592461606424558,-0.112404692082111,-2.18449021453272,-0.597043791874626,-3.77193663719082,-0.347261493406711,0.97482602866608,-1.18096533039445
"McGinty730","treatment_support","No narrative","Unsuccessful Treatment Engagement (Individual Choice) + Stranger Violence",-0.0524857252550667,0.0167206091380189,-0.097044351144147,-0.0877900009895927,-0.106298701298701,-2.66489250010419,-2.11142282216573,-3.21836217804266,-0.593831934809591,0.214810696188341,-0.763053150247682
"McGinty730","treatment_support","No narrative","Unsuccessful Treatment Engagement (Policy Failure) + Stranger Violence",-0.0437617024187184,0.0169095204008655,-0.100753391120016,-0.0991243370989656,-0.102382445141066,-3.37039060542369,-3.27405114798014,-3.46673006286725,-1.24684422633234,-0.678447517103441,-1.12713110871302
"McGinty730","treatment_support","No narrative","Unsuccessful Treatment Engagement (Individual Choice) + Family Violence",-0.0388621235395468,0.0165146298637432,-0.0977974305866957,-0.0928675884461186,-0.102727272727273,-3.56867259717019,-3.27015896524192,-3.86718622909846,-1.45605900233059,-0.779432012875311,-1.46368490229571
"McGinty730","treatment_support","No narrative","Unsuccessful treatment Engagement (Policy Failure) + Family Violence",-0.0758462505236718,0.016825008825159,-0.118407836234859,-0.104088399742445,-0.132727272727273,-2.5296620140575,-1.67858153967454,-3.38074248844046,-0.0336852836713568,1.06006672179984,-0.341927552133511
"Merolla843","hillary_clinton_leadership","anger_condtion","fear/anxiety_condtion",0.00876897538913052,0.0354602003421891,0.0381812811603261,0.011219705177795,0.0651428571428572,0.829445561146534,0.0691121247205341,1.58977899757253,0.45192033432121,-0.108633369837239,0.881033247906664
"Merolla843","hillary_clinton_leadership","anger_condtion","relaxation_condition",0.0195236235845368,0.0361558069510193,0.000745290170729829,-0.0190808482299689,0.0205714285714286,-0.519372543371698,-1.06772535506686,0.0289802683234593,-0.526879969393124,-0.865816875279945,-0.193383704994805
"Merolla843","hillary_clinton_leadership","fear/anxiety_condtion","relaxation_condition",0.0107546481954068,0.0355541194838068,-0.0374359909895963,-0.0303005534077639,-0.0445714285714286,-1.3554164716961,-1.15472418384231,-1.5561087595499,-0.986813385402774,-0.80772893683087,-1.07960637633531
"Merolla843","trump_leadership","anger_condtion","fear/anxiety_condtion",0.0223494599080997,0.0355276522959926,-0.0414358756545319,-0.0191574655947779,-0.0637142857142858,-1.79537153288979,-1.16829913660125,-2.42244392917832,-1.38704970231016,-0.961852609696451,-1.73895830097407
"Merolla843","trump_leadership","anger_condtion","relaxation_condition",0.0446526964293455,0.0362245820790968,-0.0840167995750982,-0.0800335991501963,-0.0880000000000001,-3.55199393946057,-3.44203544729068,-3.66195243163046,-2.73970232766008,-2.48511233093156,-2.73451949948608
"Merolla843","trump_leadership","fear/anxiety_condtion","relaxation_condition",0.0223032365212463,0.0356217500894379,-0.0425809239205663,-0.0608761335554183,-0.0242857142857143,-1.82147593194898,-2.33507252922219,-1.30787933467577,-1.40297085723063,-1.60339497015854,-1.05066749397091
"Merolla843","foreign_policy","anger_condtion","fear/anxiety_condtion",-0.0166563662582857,0.0342976766594998,-0.0299971654687785,-0.0137086166518426,-0.0462857142857143,-0.388970930682492,0.0859460433926083,-0.863887904757592,-0.0828519770155526,0.228473708502974,-0.350761976241568
"Merolla843","foreign_policy","anger_condtion","relaxation_condition",-0.0525061940156276,0.0346935902107826,-0.0688596818008653,-0.0422907921731592,-0.0954285714285714,-0.471369140117275,0.294446374111306,-1.23718465434586,0.223705494978241,0.805202921567853,-0.186713283438091
"Merolla843","foreign_policy","fear/anxiety_condtion","relaxation_condition",-0.0358498277573424,0.0339711774638726,-0.0388625163320868,-0.0285821755213165,-0.0491428571428572,-0.088683666556697,0.213935835569868,-0.391303168683262,0.311807035268843,0.554391099533294,0.159007499615659
"KlarBRIEF70","child_marries_dem","Control Group 1","Control Group 2",-0.00294043729580168,0.0183422658325451,-0.0124831358029102,-0.00396627160582053,-0.0209999999999999,-0.520257344115944,-0.0559273494007858,-0.984587338831102,-0.26753609468764,-0.00936182751750665,-0.542862424831415
"KlarBRIEF70","child_marries_dem","Control Group 1","Treatment Group 1",-0.0152606225296424,0.0182640491144508,0.0121698094841013,0.0315896189682026,-0.00724999999999998,1.50188120070485,2.56516182168916,0.438600579720533,1.28272467921103,1.73761176251921,0.593852113334821
"KlarBRIEF70","child_marries_dem","Control Group 1","Treatment Group 2",-0.0243357487922699,0.0181633234622311,0.0339604818779583,0.00984838311075531,0.0580725806451613,3.20955747946953,1.88204168549373,4.53707327344533,2.5688191724027,1.58748146654655,3.31564307043369
"KlarBRIEF70","child_marries_dem","Control Group 1","Treatment Group 3",-0.0634077878643078,0.0181144200735569,-0.0811098442046516,-0.0291125455521605,-0.133107142857143,-0.977235609446032,1.89325643177564,-3.8477276506677,0.606124449613274,2.56385911603966,-1.02991423267467
"KlarBRIEF70","child_marries_dem","Control Group 1","Treatment Group 4",-0.0691931061496255,0.0185201602087769,-0.0569551121687883,-0.0319727243375767,-0.0819375,0.660793094815535,2.00972245339486,-0.688136263763788,1.75247116618556,2.73499240607837,1.00965441549666
"KlarBRIEF70","child_marries_dem","Control Group 2","Treatment Group 1",-0.0123201852338415,0.0182507151461559,0.0246529452870115,0.0355558905740231,0.0137499999999999,2.02584557507823,2.62324382493848,1.42844732521797,1.56686839833946,1.69748776873169,1.14307838346066
"KlarBRIEF70","child_marries_dem","Control Group 2","Treatment Group 2",-0.0213953114964681,0.0181499154952493,0.0464436176808685,0.0138146547165758,0.0790725806451612,3.7376994507271,1.93995207428156,5.53544682717263,2.85549625980761,1.54703081307668,3.86993269437411
"KlarBRIEF70","child_marries_dem","Control Group 2","Treatment Group 3",-0.0604673505685067,0.0181009758823208,-0.0686267084017414,-0.0251462739463399,-0.112107142857143,-0.450768946728664,1.95133548885974,-2.85287338231707,0.892124008689426,2.5240274609001,-0.477346928970941
"KlarBRIEF70","child_marries_dem","Control Group 2","Treatment Group 4",-0.0662526688538252,0.0185070107648378,-0.0444719763658781,-0.0280064527317562,-0.0609375000000001,1.17688873501544,2.06657988197286,0.287197588058013,2.03300087222526,2.6961153977318,1.55156419893888
"KlarBRIEF70","child_marries_dem","Treatment Group 1","Treatment Group 2",-0.00907512626262461,0.0180708662401105,0.021790672393857,-0.0217412358574472,0.0653225806451613,1.70804200785745,-0.700913250451087,4.11699726616598,1.29999584914045,-0.211891622943778,2.73564530039165
"KlarBRIEF70","child_marries_dem","Treatment Group 1","Treatment Group 3",-0.0481471653346628,0.0180217119629522,-0.0932796536887529,-0.060702164520363,-0.125857142857143,-2.50433967909765,-0.696659629868122,-4.31201972832718,-0.676220415114779,0.764623057059708,-1.63380240349864
"KlarBRIEF70","child_marries_dem","Treatment Group 1","Treatment Group 4",-0.0539324836199823,0.0184294932549188,-0.0691249216528896,-0.0635623433057793,-0.0746875,-0.82435462672597,-0.522524388087925,-1.12618486536401,0.504072694170579,0.976125210754844,0.429276277499367
"KlarBRIEF70","child_marries_dem","Treatment Group 2","Treatment Group 3",-0.0390720390720353,0.0179196241928836,-0.11507032608261,-0.0389609286629158,-0.191179723502304,-4.24106477862163,0.00620048768453704,-8.48833004492779,-1.97644750617228,0.930918166604354,-4.39857827824638
"KlarBRIEF70","child_marries_dem","Treatment Group 2","Treatment Group 4",-0.0448573573573548,0.0183296767776099,-0.0909155940467467,-0.041821107448332,-0.140010080645161,-2.51276862370279,0.165646669379989,-5.19118391678557,-0.760555838209117,1.13975715154989,-2.26221169371107
"KlarBRIEF70","child_marries_dem","Treatment Group 3","Treatment Group 4",-0.00578531828531606,0.0182812183997487,0.0241547320358633,-0.00286017878541622,0.0511696428571428,1.63774917330406,0.160007907347141,3.11549043926098,1.18908693535347,0.179555785119026,2.04656969013927
"Iles1294","Confusing","Experimental condition 1 (conflict in evidence)","Experimental condition 2 (conflict between sources)",-0.0393904250340805,0.0328178224779742,-0.00559674740221611,0.00276372444690465,-0.0139572192513369,1.02973552418187,1.28448953337099,0.774981514992751,1.06827835777119,1.18189636805016,0.917822055095023
"Iles1294","Confusing","Experimental condition 1 (conflict in evidence)","Experimental condition 3 (conflict within source)",-0.00844037043324137,0.0322086241848111,0.0110802345406532,0.0340392569600944,-0.0118787878787879,0.606067643929358,1.31888984607322,-0.106754558214506,0.470533614912967,0.787354573713345,0.0152876117636994
"Iles1294","Confusing","Experimental condition 1 (conflict in evidence)","Experimental condition 4 (no conflict control)",-0.0384516000795072,0.0326264517475306,-0.129905159558589,-0.0676722719791302,-0.192138047138047,-2.80304950678565,-0.895612925540842,-4.71048608803046,-1.47798319297754,-0.0494677476580214,-2.57798134504819
"Iles1294","Confusing","Experimental condition 1 (conflict in evidence)","Experimental condition 5 (conflict in evidence)",-4.13436692509293e-05,0.0329498537335967,0.00655828968929512,-0.00433796607595516,0.0174545454545454,0.200293252040049,-0.130398830946046,0.530985335026145,0.114140307862381,-0.137803398921545,0.326081591300903
"Iles1294","Confusing","Experimental condition 1 (conflict in evidence)","Experimental condition 6 (conflict between sources)",-0.0170807137479913,0.0328178224779744,0.0144549732386521,0.00570540102275885,0.0232045454545454,0.960931731768874,0.694321348896411,1.22754211464134,0.793196711550175,0.552311310309,0.958007672144795
"Iles1294","Confusing","Experimental condition 1 (conflict in evidence)","Experimental condition 7 (conflict within source)",-0.00277305098632388,0.0330856258300325,0.0217702103175737,0.013085875180602,0.0304545454545454,0.741810399173987,0.479329792593205,1.00429100575477,0.500788231620049,0.240375337237088,0.657137966317303
"Iles1294","Confusing","Experimental condition 1 (conflict in evidence)","Experimental condition 8 (no conflict control)",0.00129198966408218,0.0327531607058671,-0.12048222849621,-0.0584560394840032,-0.182508417508418,-3.71793791914803,-1.82419124934659,-5.61168458894946,-2.49512555257784,-1.10505579660616,-3.59449825566807
"Iles1294","Confusing","Experimental condition 2 (conflict between sources)","Experimental condition 3 (conflict within source)",0.0309500546008389,0.0323389797053026,0.0166769819428693,0.0312755325131897,0.00207843137254893,-0.441358162441633,0.0100645696097028,-0.892780894492968,-0.634773743835501,-0.481747382408529,-0.928403805492459
"Iles1294","Confusing","Experimental condition 2 (conflict between sources)","Experimental condition 4 (no conflict control)",0.000938824954572456,0.0327551444835073,-0.124308412156373,-0.0704359964260348,-0.17818082788671,-3.82374247117148,-2.17904156754813,-5.46844337479483,-2.56156778548167,-1.29911756277449,-3.49949330200912
"Iles1294","Confusing","Experimental condition 2 (conflict between sources)","Experimental condition 5 (conflict in evidence)",0.039349081364829,0.0330772882438536,0.0121550370915112,-0.0071016905228598,0.0314117647058823,-0.822136448212949,-1.40431015823434,-0.239962738191563,-0.965081203268403,-1.3749442787114,-0.597741987849229
"Iles1294","Confusing","Experimental condition 2 (conflict between sources)","Experimental condition 6 (conflict between sources)",0.0223097112860882,0.0329457676902113,0.0200517206408682,0.0029416765758542,0.0371617647058823,-0.0685365922097143,-0.587876260536754,0.450803076117326,-0.292971977748386,-0.692446206381663,0.0280370140269633
"Iles1294","Confusing","Experimental condition 2 (conflict between sources)","Experimental condition 7 (conflict within source)",0.0366173740477554,0.0332125393950301,0.0273669577197898,0.0103221507336974,0.0444117647058823,-0.278521802200703,-0.791725769634853,0.234682165233447,-0.575514064419966,-0.99317482258096,-0.264183469667357
"Iles1294","Confusing","Experimental condition 2 (conflict between sources)","Experimental condition 8 (no conflict control)",0.0406824146981618,0.0328813575255933,-0.114885481093994,-0.0612197639309079,-0.168551198257081,-4.73118835410216,-3.09908672565462,-6.36328998254969,-3.57060756089286,-2.34579416080591,-4.50854876279342
"Iles1294","Confusing","Experimental condition 3 (conflict within source)","Experimental condition 4 (no conflict control)",-0.0300112296462687,0.0321447583568157,-0.140985394099242,-0.101711528939225,-0.180259259259259,-3.4523253595852,-2.23054404382396,-4.67410667534644,-1.99103048384973,-0.906061433635108,-2.64422209849504
"Iles1294","Confusing","Experimental condition 3 (conflict within source)","Experimental condition 5 (conflict in evidence)",0.00839902676398955,0.0324729579380987,-0.0045219448513581,-0.0383772230360495,0.0293333333333333,-0.397899434969187,-1.44046778520164,0.644668915263267,-0.370121503215089,-0.987029597308781,0.303540081557846
"Iles1294","Confusing","Experimental condition 3 (conflict within source)","Experimental condition 6 (conflict between sources)",-0.00864034331475066,0.0323389797053018,0.00337473869799892,-0.0283338559373355,0.0350833333333334,0.371535593337838,-0.60897136527026,1.35204255194594,0.316990285658993,-0.290222954151283,0.944749325976667
"Iles1294","Confusing","Experimental condition 3 (conflict within source)","Experimental condition 7 (conflict within source)",0.00566731944691651,0.0326107156123413,0.0106899757769205,-0.0209533817794924,0.0423333333333333,0.154018586703543,-0.816317603785868,1.12435477719295,0.0241958994639011,-0.599747657319521,0.639493002317387
"Iles1294","Confusing","Experimental condition 3 (conflict within source)","Experimental condition 8 (no conflict control)",0.00973236009732318,0.0322733585548277,-0.131562463036864,-0.0924952964440976,-0.17062962962963,-4.37806381056212,-3.16755556654418,-5.58857205458007,-3.02116355489675,-1.97392653589416,-3.67543635909378
"Iles1294","Confusing","Experimental condition 4 (no conflict control)","Experimental condition 5 (conflict in evidence)",0.038410256410255,0.0328874273698176,0.136463449247884,0.063334305903175,0.209592592592593,2.9814795707498,0.757859506997925,5.20509963450167,1.56161949413044,-0.154411772408139,2.87221071265291
"Iles1294","Confusing","Experimental condition 4 (no conflict control)","Experimental condition 6 (conflict between sources)",0.021370886331516,0.0327551444835079,0.144360132797241,0.073377673001889,0.215342592592593,3.75480702054755,1.58774407777558,5.92186996331953,2.24782186963546,0.536955360752333,3.51563114733215
"Iles1294","Confusing","Experimental condition 4 (no conflict control)","Experimental condition 7 (conflict within source)",0.0356785490931837,0.0330234561259803,0.151675369876162,0.0807581471597322,0.222592592592593,3.5125584778427,1.3650781400522,5.66003881563321,1.94303203910615,0.224548403614807,3.19339989535247
"Iles1294","Confusing","Experimental condition 4 (no conflict control)","Experimental condition 8 (no conflict control)",0.0397435897435891,0.0326903587340977,0.00942293106237829,0.00921623249512693,0.00962962962962965,-0.927510735744386,-0.9338336570966,-0.921187814392172,-1.04393185890524,-1.1236240784516,-1.0405483413914
"Iles1294","Confusing","Experimental condition 5 (conflict in evidence)","Experimental condition 6 (conflict between sources)",-0.0170393700787404,0.0330772882438532,0.00789668354935702,0.010043367098714,0.00575000000000003,0.753872368383502,0.818771387115967,0.688973349651036,0.6543908973132,0.620204867697494,0.613722664720731
"Iles1294","Confusing","Experimental condition 5 (conflict in evidence)","Experimental condition 7 (conflict within source)",-0.0027317073170733,0.0333430076918086,0.0152119206282786,0.0174238412565572,0.013,0.538152649911067,0.604491015325594,0.47181428449654,0.365395336524299,0.310170252394715,0.317979011853084
"Iles1294","Confusing","Experimental condition 5 (conflict in evidence)","Experimental condition 8 (no conflict control)",0.0013333333333332,0.0330131346829633,-0.127040518185505,-0.0541180734080481,-0.199962962962963,-3.88856898176007,-1.67967711257657,-6.09746085094357,-2.60831822142958,-1.02398726370763,-3.90361668156258
"Iles1294","Confusing","Experimental condition 6 (conflict between sources)","Experimental condition 7 (conflict within source)",0.0143076627616663,0.0332125393950301,0.00731523707892157,0.00738047415784315,0.00724999999999998,-0.2105357136224,-0.208571483241048,-0.212499944003753,-0.303701646668472,-0.37107211570916,-0.30389149773536
"Iles1294","Confusing","Experimental condition 6 (conflict between sources)","Experimental condition 8 (no conflict control)",0.0183727034120729,0.0328813575255932,-0.134937201734863,-0.0641614405067621,-0.205712962962963,-4.66251750791027,-2.51005889445393,-6.8149761213666,-3.29605744155539,-1.7174256196454,-4.54865673113023
"Iles1294","Confusing","Experimental condition 7 (conflict within source)","Experimental condition 8 (no conflict control)",0.00406504065040637,0.0331486475907383,-0.142252438813784,-0.0715419146646052,-0.212962962962963,-4.41398036114968,-2.28084585074102,-6.54711487155835,-2.9840356555002,-1.39669649052007,-4.21942110941101
"Iles1294","Frustrated","Experimental condition 1 (conflict in evidence)","Experimental condition 2 (conflict between sources)",0.0443600073246658,0.035074790316065,-0.058116457651683,0.0538740365682918,-0.170106951871658,-2.92165581184993,0.271249782476059,-6.11456140617592,-2.38007355241568,-0.465524020846462,-4.35965511992847
"Iles1294","Frustrated","Experimental condition 1 (conflict in evidence)","Experimental condition 3 (conflict within source)",0.0526650823289764,0.0344236958564023,-0.0310108752959944,0.118947946377708,-0.180969696969697,-2.43076623654889,1.92550109451435,-6.78703356761214,-2.14477529843482,0.343513605760098,-4.88401680472737
"Iles1294","Frustrated","Experimental condition 1 (conflict in evidence)","Experimental condition 4 (no conflict control)",0.0254472271914131,0.0348702585179103,-0.135383758237329,0.0212021804950384,-0.291969696969697,-4.61226822698017,-0.121738320184645,-9.1027981337757,-3.31942371556354,-0.450816188206739,-6.06491165179439
"Iles1294","Frustrated","Experimental condition 1 (conflict in evidence)","Experimental condition 5 (conflict in evidence)",0.00813953488372139,0.0352159017078776,-0.125025142879839,-0.00291392212331532,-0.247136363636364,-3.78137918682834,-0.313876870134611,-7.24888150352207,-2.60052948305191,-0.338587014532901,-4.70443798884412
"Iles1294","Frustrated","Experimental condition 1 (conflict in evidence)","Experimental condition 6 (conflict between sources)",0.0266434718915961,0.0350747903160652,-0.013378167087879,0.115380029460606,-0.142136363636364,-1.14103715571306,2.52992410701215,-4.81199841843828,-1.03007571530306,1.02203493220855,-3.34750259501399
"Iles1294","Frustrated","Experimental condition 1 (conflict in evidence)","Experimental condition 7 (conflict within source)",0.0439118926072985,0.0353610112079504,0.0552132423784047,0.137812848393173,-0.0273863636363637,0.319599168266016,2.6554940760507,-2.01629573951866,-0.225208560202156,0.880840980473534,-1.74542608896717
"Iles1294","Frustrated","Experimental condition 1 (conflict in evidence)","Experimental condition 8 (no conflict control)",0.00149890988372113,0.0350056815840751,-0.345990243105012,-0.33260338183292,-0.359377104377104,-9.92665011118692,-9.54423043911339,-10.3090697832604,-6.60764810012213,-5.42753300555433,-6.58168252139835
"Iles1294","Frustrated","Experimental condition 2 (conflict between sources)","Experimental condition 3 (conflict within source)",0.00830507500431099,0.0345630162683782,0.0271055823556886,0.0650739098094165,-0.0108627450980392,0.543948687967326,1.64247339885794,-0.554576022923291,0.261113847184469,0.75229557252521,-0.45155270119092
"Iles1294","Frustrated","Experimental condition 2 (conflict between sources)","Experimental condition 4 (no conflict control)",-0.0189127801332521,0.0350078017913134,-0.0772673005856463,-0.0326718560732534,-0.121862745098039,-1.66690044694191,-0.393028846027557,-2.94077204785627,-0.939595938827694,-0.0440896235482908,-1.68437172524176
"Iles1294","Frustrated","Experimental condition 2 (conflict between sources)","Experimental condition 5 (conflict in evidence)",-0.0362204724409452,0.0353521002240738,-0.0669086852281565,-0.0567879586916071,-0.0770294117647058,-0.868073257110578,-0.581789656634207,-1.15435685758695,-0.246775040422392,0.0637288643945561,-0.37203277984547
"Iles1294","Frustrated","Experimental condition 2 (conflict between sources)","Experimental condition 6 (conflict between sources)",-0.0177165354330703,0.0352115346565578,0.044738290563804,0.0615059928923139,0.0279705882352941,1.77370360610632,2.24990274062451,1.29750447158814,1.32701642895173,1.4206781287844,0.997000966473469
"Iles1294","Frustrated","Experimental condition 2 (conflict between sources)","Experimental condition 7 (conflict within source)",-0.000448114717367924,0.0354966529521138,0.113329700030088,0.0839388118248813,0.142720588235294,3.20531107259453,2.37732066333381,4.03330148185525,2.10984321201717,1.27685345625931,2.5579553743863
"Iles1294","Frustrated","Experimental condition 2 (conflict between sources)","Experimental condition 8 (no conflict control)",-0.0428610974409447,0.0351426948357648,-0.287873785453329,-0.386477418401212,-0.189270152505447,-6.97193795630706,-9.77774534838939,-4.16613056422472,-4.22418518000608,-5.0029713650749,-2.21603372505418
"Iles1294","Frustrated","Experimental condition 3 (conflict within source)","Experimental condition 4 (no conflict control)",-0.0272178551375622,0.0343554378076911,-0.104372882941335,-0.0977457658826699,-0.111,-2.24578793714281,-2.05288930212145,-2.43868657216418,-1.23830983795603,-0.864394343450555,-1.27357514357505
"Iles1294","Frustrated","Experimental condition 3 (conflict within source)","Experimental condition 5 (conflict in evidence)",-0.0445255474452537,0.0347062085360978,-0.0940142675838451,-0.121861868501024,-0.0661666666666667,-1.42593277185891,-2.22831373168673,-0.623551812031098,-0.529401077529146,-0.746270399352998,0.0593490279919347
"Iles1294","Frustrated","Experimental condition 3 (conflict within source)","Experimental condition 6 (conflict between sources)",-0.0260216104373798,0.0345630162683773,0.0176327082081154,-0.00356791691710256,0.0388333333333333,1.26303556109007,0.649645081491939,1.8764260406882,1.07273035593337,0.632788865768415,1.45582936264972
"Iles1294","Frustrated","Experimental condition 3 (conflict within source)","Experimental condition 7 (conflict within source)",-0.00875318972167671,0.0348534401673777,0.0862241176743991,0.0188649020154649,0.153583333333333,2.72504828619394,0.792406477079748,4.65769009530813,1.87192092754344,0.492658934658355,3.04161579299279
"Iles1294","Frustrated","Experimental condition 3 (conflict within source)","Experimental condition 8 (no conflict control)",-0.0511661724452538,0.0344928821790507,-0.314979367809018,-0.451551328210628,-0.178407407407407,-7.64833724228448,-11.6077616734663,-3.68891281110263,-4.58351778561676,-5.91342469445141,-1.81676546362255
"Iles1294","Frustrated","Experimental condition 4 (no conflict control)","Experimental condition 5 (conflict in evidence)",-0.0173076923076925,0.035149182119117,0.0103586153574898,-0.0241161026183537,0.0448333333333333,0.787110993690378,-0.193700390739911,1.76792237812067,0.66984677659892,0.0467967875956618,1.29217538350817
"Iles1294","Frustrated","Experimental condition 4 (no conflict control)","Experimental condition 6 (conflict between sources)",0.00119624470018181,0.035007801791314,0.12200559114945,0.0941778489655673,0.149833333333333,3.45092637262483,2.65602521459818,4.24582753065149,2.25649321694478,1.4115761129656,2.67588872464858
"Iles1294","Frustrated","Experimental condition 4 (no conflict control)","Experimental condition 7 (conflict within source)",0.0184646654158844,0.0352945659300803,0.190597000615734,0.116610667898135,0.264583333333333,4.87702088590208,2.78076808414873,6.97327368765543,3.03618848286808,1.26693564399332,4.23209347557917
"Iles1294","Frustrated","Experimental condition 4 (no conflict control)","Experimental condition 8 (no conflict control)",-0.0239483173076928,0.0349385605557763,-0.210606484867683,-0.353805562327958,-0.0674074074074074,-5.34246873914587,-9.44106568138883,-1.24387179690291,-3.32528491609863,-5.04960632435617,-0.552579975640779
"Iles1294","Frustrated","Experimental condition 5 (conflict in evidence)","Experimental condition 6 (conflict between sources)",0.0185039370078737,0.0353521002240734,0.11164697579196,0.118293951583921,0.105,2.63472433585884,2.82274642647947,2.4467022452382,1.55084689470086,1.29043950666088,1.35389327378914
"Iles1294","Frustrated","Experimental condition 5 (conflict in evidence)","Experimental condition 7 (conflict within source)",0.0357723577235768,0.035636093896298,0.180238385258244,0.140726770516488,0.21975,4.05392431491138,2.94517163127732,5.16267699854544,2.32886865764964,1.14826034895108,2.90592709506897
"Iles1294","Frustrated","Experimental condition 5 (conflict in evidence)","Experimental condition 8 (no conflict control)",-0.00664062500000029,0.0352835346543208,-0.220965100225173,-0.329689459709604,-0.112240740740741,-6.07434820022847,-9.15579569548721,-2.99290070496973,-3.97777156427054,-5.10783310446346,-1.84563029070779
"Iles1294","Frustrated","Experimental condition 6 (conflict between sources)","Experimental condition 7 (conflict within source)",0.0172684207157024,0.0354966529521138,0.0685914094662837,0.0224328189325674,0.11475,1.44585431251273,0.145489723322139,2.74621890170331,0.77588952551764,-0.193026490776191,1.55783185211666
"Iles1294","Frustrated","Experimental condition 6 (conflict between sources)","Experimental condition 8 (no conflict control)",-0.0251445620078752,0.0351426948357647,-0.332612076017133,-0.447983411293525,-0.217240740740741,-8.74911600963361,-12.0320553464024,-5.46617667286486,-5.57157448196925,-6.48765598032786,-3.22623051688134
"Iles1294","Frustrated","Experimental condition 7 (conflict within source)","Experimental condition 8 (no conflict control)",-0.0424129827235786,0.0354283671406479,-0.401203485483417,-0.470416230226093,-0.331990740740741,-10.1272096830054,-12.0808064849101,-8.17361288110063,-6.32166388555082,-6.30267492344948,-4.77220284980602
"Iles1294","collaborative","Experimental condition 1 (conflict in evidence)","Experimental condition 2 (conflict between sources)",-0.0255602665051454,0.0288760538974749,-0.0785274793492902,-0.0429373116397568,-0.114117647058824,-1.83429540034127,-0.601780464751485,-3.06681033593105,-0.937816379422355,-0.0224167671308555,-1.64129454279719
"Iles1294","collaborative","Experimental condition 1 (conflict in evidence)","Experimental condition 3 (conflict within source)",0.0212240314430126,0.0283379539143863,0.0130378611202427,-0.0319242777595146,0.0579999999999999,-0.288876548656324,-1.87551681970749,1.29776372239484,-0.466245456697101,-1.45604919334996,0.538462601892751
"Iles1294","collaborative","Experimental condition 1 (conflict in evidence)","Experimental condition 4 (no conflict control)",0.0653846153846193,0.028707021885828,0.122264107190647,0.0563800662331457,0.188148148148148,1.98137905186563,-0.313670612970094,4.27642871670135,0.521744680401279,-1.25226295069187,1.87585705257418
"Iles1294","collaborative","Experimental condition 1 (conflict in evidence)","Experimental condition 5 (conflict in evidence)",0.0127179487179503,0.0289926709301578,0.0300580977075772,-0.0188838045848456,0.079,0.598087324600021,-1.08999110081728,2.28616575001732,0.226530891556022,-0.877784957468769,1.28023435487461
"Iles1294","collaborative","Experimental condition 1 (conflict in evidence)","Experimental condition 6 (conflict between sources)",0.00331112457096921,0.0288760538974742,-0.049777699674311,-0.024055399348622,-0.0755,-1.8385068968833,-0.947723813536203,-2.7292899802304,-1.27815797021221,-0.655904667099782,-1.7908019376358
"Iles1294","collaborative","Experimental condition 1 (conflict in evidence)","Experimental condition 7 (conflict within source)",0.00617052324369649,0.0291125902208984,0.00293900302790479,-0.0166219939441904,0.0225,-0.111000779775067,-0.782909284778287,0.560907725228153,-0.166538003297794,-0.605741542032427,0.26588216512058
"Iles1294","collaborative","Experimental condition 1 (conflict in evidence)","Experimental condition 8 (no conflict control)",0.041686698717951,0.0288189405242544,0.108517333606743,0.0151828153616335,0.201851851851852,2.31898306020466,-0.919668900874809,5.55763502128414,1.02605709202912,-1.22599759370892,2.99321877809491
"Iles1294","collaborative","Experimental condition 2 (conflict between sources)","Experimental condition 3 (conflict within source)",0.0467842979481596,0.0285091742284886,0.0915653404695329,0.0110130338802422,0.172117647058823,1.57075901821894,-1.2547281721044,4.39624620854227,0.464530745833169,-1.50006829427225,2.18378596594485
"Iles1294","collaborative","Experimental condition 2 (conflict between sources)","Experimental condition 4 (no conflict control)",0.0909448818897677,0.0288760538974749,0.200791586539937,0.0993173778729025,0.302265795206972,3.80407603615725,0.289945988217836,7.31820608409667,1.43487632826581,-1.2970260231232,3.49248813583707
"Iles1294","collaborative","Experimental condition 2 (conflict between sources)","Experimental condition 5 (conflict in evidence)",0.0382782152230991,0.0291600471673302,0.108585577056867,0.0240535070549112,0.193117647058824,2.41108532610804,-0.487814991744071,5.30998564396015,1.13249356686629,-0.924332655652997,2.88464621011978
"Iles1294","collaborative","Experimental condition 2 (conflict between sources)","Experimental condition 6 (conflict between sources)",0.0288713910761158,0.0290441021866108,0.0287497796749792,0.0188819122911348,0.0386176470588235,-0.00418712895152543,-0.343941731123165,0.335567473220114,-0.359877820910232,-0.70390166668712,-0.162245920249242
"Iles1294","collaborative","Experimental condition 2 (conflict between sources)","Experimental condition 7 (conflict within source)",0.0317307897488427,0.0292792809424409,0.0814664823771949,0.0263153176955664,0.136617647058824,1.69866509789383,-0.184959188851749,3.5822893846394,0.737978423322103,-0.653669014221952,1.86956519907727
"Iles1294","collaborative","Experimental condition 2 (conflict between sources)","Experimental condition 8 (no conflict control)",0.0672469652230972,0.0289873199188364,0.187044812956033,0.0581201270013902,0.315969498910675,4.13276729509198,-0.314856228422008,8.58039081860597,1.93276607491378,-1.27076960743264,4.59719630855549
